Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
166033,1091994700,13,-1,80.7083,24.2196,-10.8214,76.2242,1.77764,-0.420193,-13,1,17.3327,5.08407,-2.41622,16.3929,1.79031,-0.443655,11,-1,143.384,87.1709,36.9235,107.689,0.975362,0.400664,-11,1,139.788,45.9473,-43.6512,124.596,1.42831,-0.759778
166033,1177951480,-11,1,42.0478,-10.347,40.2456,-6.42277,-0.153954,1.82244,11,-1,22.1265,6.2109,-18.7453,9.98107,0.486069,-1.25085,11,-1,14.9494,-6.08941,-13.4626,2.2719,0.15316,-1.99558,-11,1,12.9807,4.69105,-11.5609,3.58295,0.28337,-1.18533
166033,1497487809,13,-1,118.503,58.0664,-38.19,95.9835,1.12693,-0.581765,-13,1,82.6498,-11.8467,34.9779,73.9404,1.44462,1.89736,-11,1,13.934,-4.16284,5.76239,11.9843,1.29362,2.19641,11,-1,2.66007,2.4061,-0.961806,0.601314,0.230025,-0.380279
166034,155490960,13,-1,13.7912,9.24987,-5.82637,-8.40703,-0.708306,-0.562105,13,-1,6.38054,4.98799,-2.90283,-2.71914,-0.455269,-0.527052,-13,1,8.2058,4.63559,-2.40692,-6.32788,-1.02331,-0.47891,11,-1,16.5616,-3.01816,-1.20452,-16.2396,-2.31192,-2.76187
166034,241270393,13,-1,64.6746,-55.4442,2.73065,33.1854,0.566947,3.09238,-13,1,29.5066,24.2872,-15.215,-7.01873,-0.242517,-0.55965,11,-1,6.80435,-5.35312,-1.08347,4.05824,0.687571,-2.94189,-11,1,4.53029,-3.49633,-0.658806,2.80449,0.723467,-2.95535
166034,267322075,-13,1,52.0609,-37.0984,36.4771,1.86069,0.0357559,2.36464,13,-1,16.187,5.16848,-11.5297,-10.1174,-0.733243,-1.14938,-13,1,13.1869,-0.999772,2.54767,-12.8993,-2.25459,1.94476,13,-1,7.78501,-0.34778,1.90534,-7.5395,-2.06836,1.75134
166049,369756834,13,-1,10.9477,-1.59893,-6.15116,-8.91339,-1.13941,-1.82511,-13,1,9.13187,1.61668,5.41239,-7.17441,-1.06009,1.28053,-13,1,9.29951,-1.80019,-5.01214,-7.62283,-1.15607,-1.91561,-11,1,16.7563,0.319366,-15.4997,-6.35852,-0.39944,-1.55019
166049,402820257,13,-1,98.8856,37.6771,-33.4774,-85.0767,-1.29471,-0.726443,-13,1,79.2164,-16.5739,44.6584,-63.2942,-1.09585,1.92617,13,-1,24.4075,6.74764,-2.8051,23.2877,1.87593,-0.39398,-11,1,16.9372,-7.66469,-12.7379,-8.11594,-0.521917,-2.11248
166049,411385205,-13,1,29.9411,-23.5072,-17.1429,7.07047,0.24069,-2.5115,13,-1,15.0376,-11.3522,-8.08458,5.64669,0.394827,-2.52275,11,-1,318.069,49.32,21.8556,313.461,2.46017,0.417133,-11,1,19.0905,-14.9613,-11.2434,3.76736,0.199965,-2.49713
166150,125841258,-13,1,19.8627,13.9482,-5.04577,13.21,0.801857,-0.347104,13,-1,13.5677,8.4106,-1.66729,10.5144,1.03268,-0.1957,-13,1,7.2664,-2.42358,-2.16815,6.49729,1.44275,-2.41177,-11,1,3.26871,-2.30907,1.84859,1.39117,0.454513,2.4665
166164,17837530,13,-1,10.05,-7.38791,-6.79802,-0.444644,-0.0442744,-2.39775,-13,1,10.1392,-5.29926,-3.19909,8.02973,1.07675,-2.59847,-13,1,6.84028,-4.86992,-2.18443,4.27672,0.733663,-2.71994,11,-1,3.10841,2.30624,-2.06037,0.313629,0.101241,-0.729153
166374,115931339,13,-1,14.0628,8.42962,-9.95245,5.25759,0.39292,-0.868053,-13,1,12.4585,7.35387,-8.83536,4.80204,0.406454,-0.876655,-13,1,12.6661,5.72984,1.85276,-11.1425,-1.37462,0.312741,13,-1,11.9532,-3.21027,-1.20035,-11.4508,-1.9211,-2.78378
166374,181150399,-11,1,72.285,-42.4063,-7.95828,-57.9957,-1.10509,-2.95608,11,-1,53.9481,30.2645,-3.2853,-44.5384,-1.17409,-0.108129,-11,1,16.5271,4.73245,3.38831,-15.4682,-1.70423,0.621366,11,-1,16.5924,4.89906,3.12961,-15.5407,-1.70973,0.568475
166380,1019987859,-13,1,7.52401,4.20904,-6.19226,-0.734446,-0.0979353,-0.973808,13,-1,6.13015,2.97354,-5.25999,-1.02869,-0.169436,-1.05627,-13,1,9.69172,-1.76108,1.58872,9.39642,2.08539,2.4076,11,-1,7.95057,-1.3776,1.53479,7.67842,2.02527,2.30228
166380,1035478243,-13,1,18.591,-8.02618,13.4356,-10.0339,-0.603772,2.10929,13,-1,17.0311,-7.07065,11.2724,-10.6295,-0.73175,2.13102,11,-1,63.7336,44.0231,-16.9332,-42.8625,-0.815342,-0.367198,-11,1,26.183,-14.0988,11.7051,-18.7021,-0.895871,2.4487
166380,1644706181,13,-1,10.9924,4.86271,9.04703,-3.91483,-0.372478,1.07761,-13,1,13.5149,1.53113,-10.0902,-8.85914,-0.784936,-1.4202,13,-1,11.7697,-1.52871,-8.81315,-7.6489,-0.775139,-1.74255,-11,1,4.29581,2.34473,3.4847,-0.901721,-0.213074,0.978515
166380,1748485827,13,-1,6.28153,-5.20876,1.28173,3.26687,0.576544,2.90031,-13,1,16.6533,4.44197,-1.94619,15.9312,1.90493,-0.412945,-11,1,7.72047,-6.71504,1.75761,3.38006,0.469512,2.88559,11,-1,18.2021,2.61102,1.92613,-17.9106,-2.40965,0.635578
166380,318088830,13,-1,90.5352,28.8825,50.2477,-69.5528,-1.01602,1.04911,-13,1,51.8615,-35.2654,-33.2236,18.4972,0.373061,-2.386,13,-1,15.6193,-4.87267,-11.0269,-9.93049,-0.751091,-1.98688,-13,1,4.42974,-1.71985,-3.33103,-2.35751,-0.59342,-2.04741
166380,465461323,13,-1,61.0584,22.4796,13.3922,-55.1673,-1.49105,0.537288,-13,1,26.9959,10.2363,5.55398,-24.3544,-1.4837,0.497124,11,-1,46.1516,-16.1974,-29.4491,-31.6286,-0.839075,-2.07365,-11,1,12.8737,-3.89238,-7.25527,-9.89662,-1.01725,-2.06321
166380,597944500,-13,1,78.6021,-45.1297,-31.8681,-55.9108,-0.889841,-2.52676,13,-1,24.1128,22.5015,8.10412,-3.06963,-0.127999,0.345697,-13,1,19.7499,-8.43382,-0.497743,-17.8513,-1.49304,-3.08264,13,-1,7.60173,-3.11271,-0.536115,-6.91366,-1.52505,-2.97103
166380,604921759,13,-1,53.9402,-4.01042,15.9635,-51.3675,-1.85598,1.81693,-13,1,36.837,-1.43919,10.6582,-35.2318,-1.90225,1.70502,13,-1,21.2532,-3.84875,-3.75304,-20.5618,-2.05136,-2.36878,11,-1,39.4656,-7.60151,-8.97143,-37.6731,-1.881,-2.27372
166380,615894440,13,-1,42.904,-14.4243,16.6141,-36.8327,-1.28759,2.28576,13,-1,18.6154,-17.2336,-5.89269,-3.84692,-0.209676,-2.81213,-13,1,8.60863,-2.8394,2.85659,-7.60756,-1.39278,2.35318,13,-1,8.36088,-2.16721,3.32172,-7.35952,-1.37711,2.14888
166380,680283032,-13,1,9.02185,-6.1995,-3.91228,5.25765,0.666706,-2.57864,13,-1,9.78816,-6.37903,-0.226448,7.41982,0.991695,-3.10611,13,-1,7.09968,-5.54036,-0.427897,4.41765,0.728751,-3.06451,-11,1,3.71675,2.9052,1.99819,1.17526,0.327428,0.60249
166380,683001503,13,-1,26.2557,-22.3023,-10.4662,-9.07843,-0.360635,-2.70282,-13,1,9.59944,-7.33861,-3.67858,-4.97502,-0.574003,-2.67693,-11,1,3.02445,-2.59931,-0.983409,-1.19322,-0.417148,-2.7799,11,-1,2.60387,-2.23887,-0.83976,-1.03073,-0.418711,-2.78275
166380,867511529,-13,1,47.5647,14.8443,-41.2274,18.5023,0.410613,-1.22519,13,-1,40.2297,10.5976,31.6148,-22.5079,-0.632088,1.24736,11,-1,2.95902,-2.45341,-1.30333,1.01877,0.358955,-2.65327,-11,1,2.82494,-2.38038,-1.26215,0.849133,0.310162,-2.65405
166380,972958750,-13,1,31.7713,6.0194,8.28615,-30.0751,-1.79818,0.942544,13,-1,17.0507,7.20554,-1.56484,-15.3736,-1.48101,-0.213851,-11,1,12.715,-7.65316,-6.28965,-7.97126,-0.736321,-2.45368,11,-1,4.09866,-2.37282,-2.77108,-1.86811,-0.49198,-2.27892
166408,1041244629,-13,1,74.4485,36.6417,28.0386,-58.4276,-1.05776,0.653164,13,-1,11.215,5.52481,4.24136,-8.78928,-1.05501,0.654729,-11,1,189.964,-58.5897,-44.8227,-175.055,-1.59901,-2.48854,11,-1,17.3483,15.2154,8.30668,-0.673471,-0.0388401,0.49972
166408,1062079937,13,-1,50.558,35.2978,-4.62633,35.8993,0.887311,-0.130323,-13,1,31.1346,-28.6543,-12.1027,1.34452,0.0432114,-2.74195,13,-1,19.4796,13.6987,-1.60035,13.7561,0.879536,-0.116297,-13,1,6.58939,4.62851,-0.463604,4.66593,0.883541,-0.0998298
166408,1081126276,13,-1,6.57229,0.779616,-4.81497,4.40364,0.810957,-1.41027,-13,1,6.56801,3.44296,0.00458639,-5.59228,-1.26177,0.00133211,-13,1,14.4807,2.2051,-1.76354,14.2023,2.31829,-0.67459,-11,1,12.7315,-2.2464,0.710591,-12.5116,-2.37154,2.83523
166408,1143569184,-13,1,10.3168,-1.95368,8.51817,-5.48172,-0.592047,1.79625,-13,1,28.7148,-7.11335,2.94892,27.6629,1.9908,2.7486,13,-1,6.40928,-3.38816,4.28866,-3.34596,-0.579249,2.23943,13,-1,19.7254,1.83777,3.7823,19.2716,2.22717,1.1185
166408,1316358622,13,-1,17.0683,-7.79556,10.8224,-10.6498,-0.731473,2.19503,13,-1,11.2173,-0.469455,-6.19845,-9.3368,-1.19588,-1.64639,-13,1,17.438,-0.670793,-3.66214,-17.0356,-2.22564,-1.75196,-11,1,7.53295,3.09799,-5.11241,-4.58378,-0.706532,-1.02599
166408,1333613015,-13,1,30.4239,1.76195,-21.548,21.4052,0.874334,-1.48921,13,-1,6.32571,0.240735,-4.21255,4.71169,0.961512,-1.51371,-11,1,34.1633,-21.3955,26.5712,1.82672,0.0535214,2.24871,11,-1,25.2292,22.5222,-6.43086,9.37584,0.390309,-0.278133
166408,1457533094,11,-1,209.234,-58.1064,-54.9105,193.358,1.61656,-2.38447,11,-1,291.705,37.7887,38.2776,-286.703,-2.37523,0.791825,-11,1,35.6293,10.4107,21.043,26.8003,0.978001,1.11137,-11,1,40.665,7.60927,1.96769,39.8983,2.32731,0.253048
166408,172488513,-13,1,30.8475,11.5755,-2.24183,28.5051,1.61619,-0.191302,13,-1,14.5787,6.56578,-1.34091,12.9468,1.4128,-0.201457,13,-1,18.5076,-4.162,2.93478,17.7928,1.96402,2.52743,11,-1,8.23197,4.23203,-0.765846,7.01917,1.26586,-0.179027
166408,306407775,13,-1,168.954,36.8702,19.7776,-163.691,-2.07323,0.492352,-13,1,158.88,-26.185,-32.2097,-153.362,-2.01783,-2.25339,-11,1,29.5692,6.65443,6.29644,-28.1143,-1.84,0.757763,-11,1,3.24316,-2.6068,0.264853,1.91116,0.676579,3.04034
166408,461057887,-13,1,45.3573,-31.9181,30.7093,-9.77014,-0.218832,2.37549,13,-1,19.5473,-13.297,14.1542,2.22122,0.114128,2.32498,-13,1,19.7756,-5.01908,-9.21153,-16.7636,-1.24794,-2.06969,13,-1,51.2981,8.49428,-4.76768,50.3646,2.34533,-0.511463
166408,544732267,13,-1,143.824,-99.3347,52.6913,89.6749,0.730718,2.65389,-13,1,38.0962,-34.596,-10.8047,-11.7337,-0.318338,-2.83888,11,-1,9.38814,-6.60457,3.21081,5.84872,0.729878,2.68909,-11,1,4.65444,-3.27289,1.59151,2.90156,0.730542,2.68899
166408,63163165,13,-1,106.435,19.6118,39.5116,96.864,1.52797,1.11007,-13,1,21.3022,1.30165,-17.8158,-11.605,-0.610935,-1.49786,-11,1,27.5176,-13.604,-9.58435,21.9155,1.08874,-2.52784,11,-1,13.4613,-5.99207,-9.44762,7.4862,0.627212,-2.13601
166408,668291089,-13,1,186.783,-31.5485,65.8147,-171.933,-1.59227,2.01779,13,-1,35.5147,5.98987,28.279,-20.6326,-0.663915,1.36207,13,-1,23.3491,1.95135,-20.6526,-10.7159,-0.495976,-1.47659,-13,1,14.4451,-4.51271,-0.0663743,-13.7216,-1.83112,-3.12689
166408,732138665,-13,1,12.3692,1.6629,-11.8043,-3.29826,-0.273267,-1.43084,13,-1,7.58186,3.31384,-6.5322,-1.95508,-0.263845,-1.10132,-13,1,7.21237,-1.91542,-1.28779,-6.83227,-1.80577,-2.54968,-11,1,10.4793,-2.57661,-8.70746,-5.23044,-0.548134,-1.85849
166408,895079161,11,-1,38.0594,-18.1218,-33.0334,-5.37679,-0.142225,-2.07256,-11,1,42.8025,23.0603,21.0531,-29.2753,-0.836522,0.73993,11,-1,11.495,0.848801,-10.8972,3.55877,0.320096,-1.49306,-11,1,7.60582,3.30226,-0.614766,-6.8239,-1.45765,-0.184058
166408,917379387,13,-1,217.88,-52.3861,-44.7491,-206.7,-1.81849,-2.43466,-13,1,166.384,29.3645,31.1233,-160.788,-2.0342,0.814466,11,-1,52.1652,30.5705,41.8175,-6.16037,-0.118647,0.939536,-11,1,49.4396,-32.5934,-12.721,-34.9303,-0.880209,-2.76948
166429,47761946,-13,1,20.3221,-10.7546,-15.1764,-8.18487,-0.426941,-2.1873,13,-1,11.9071,-6.68347,-8.75134,-4.52924,-0.400522,-2.22301,-11,1,51.3863,42.8843,28.0061,4.14055,0.0807521,0.578525,11,-1,10.4244,-9.61128,0.375158,-4.01889,-0.406534,3.10258
166438,225441296,13,-1,9.27445,-3.43483,-5.70713,-6.45251,-0.859064,-2.11257,-13,1,11.3007,4.0648,4.61129,-9.48196,-1.21812,0.848303,-11,1,23.7513,-12.0655,-1.14313,20.4265,1.2934,-3.04713,11,-1,6.57869,-3.35354,-0.212801,5.65577,1.29223,-3.07822
166438,253315374,-13,1,10.1111,-8.34234,-5.32763,2.06031,0.206672,-2.57326,13,-1,5.06727,1.75846,-4.63261,-1.05489,-0.211313,-1.20801,-11,1,24.4579,-19.0571,-14.3985,5.26323,0.218613,-2.49455,11,-1,116.162,11.2891,20.5457,-113.772,-2.28323,1.06837
166438,584065106,13,-1,180.695,100.999,22.4305,148.145,1.15639,0.21854,-13,1,19.2508,-18.5512,4.8731,1.64016,0.0854076,2.88471,11,-1,15.6198,-8.62987,-9.47462,8.92947,0.650008,-2.30957,-11,1,5.33659,4.33242,-0.583583,3.06084,0.652808,-0.133895
166438,623323286,13,-1,7.33535,2.09069,1.99148,-6.74235,-1.58419,0.761098,-13,1,10.4958,2.54667,-0.743337,-10.1545,-2.05204,-0.283996,-11,1,149.375,-25.0086,-24.0984,145.281,2.13821,-2.37473,-11,1,35.4856,13.3184,9.14362,31.595,1.42366,0.601634
166438,862270386,-13,1,29.9073,23.9423,10.4693,14.5463,0.531313,0.412221,-13,1,75.9432,-11.9684,-19.7576,72.3447,1.85933,-2.11544,13,-1,88.5518,-15.8223,5.89078,-86.9273,-2.34119,2.78518,13,-1,17.5638,-5.11218,2.26363,16.6498,1.81147,2.72475
166462,318998854,13,-1,42.983,19.1823,-35.5001,14.8091,0.35923,-1.0754,-13,1,56.0352,-12.9085,33.6624,42.8969,1.00945,1.93697,11,-1,3.98126,-1.8098,-3.52518,0.384929,0.0969883,-2.0451,-11,1,3.09264,-1.40753,-2.73781,0.296036,0.0960167,-2.04567
166462,488859793,13,-1,11.0739,-7.77295,-5.23349,-5.90022,-0.594085,-2.54902,-13,1,22.2686,4.84048,-2.57493,21.5828,2.0792,-0.488886,-13,1,8.26743,-4.40374,-0.147664,6.99461,1.24231,-3.10807,13,-1,6.33487,-0.0570268,2.57885,-5.78495,-1.54718,1.59291
166462,54276348,13,-1,91.9619,-29.6801,-34.3128,79.9918,1.33241,-2.28393,-13,1,24.3087,3.88875,-18.9146,14.7654,0.704819,-1.36803,13,-1,17.8901,3.03688,7.16617,-16.108,-1.47434,1.16996,-13,1,7.67333,0.392663,1.46974,-7.52028,-2.30127,1.30973
166486,95696961,13,-1,53.2915,33.5476,26.9209,31.461,0.678216,0.676245,-13,1,27.1835,8.89556,10.0128,23.6547,1.33387,0.844419,13,-1,9.60835,1.59399,-2.64821,9.097,1.80031,-1.02897,11,-1,14.3502,0.707768,-3.35956,13.9334,2.10876,-1.36316
166512,101360111,-13,1,256.495,-87.9126,168.899,171.855,0.810767,2.05071,13,-1,372.087,-82.4568,122.767,341.435,1.57376,2.16224,13,-1,104.457,-11.8143,37.2955,96.8536,1.63816,1.87757,11,-1,36.6495,-3.47429,13.3793,33.9427,1.63059,1.82486
166512,1037492105,-13,1,15.8911,-6.36857,4.15395,13.9536,1.36738,2.56363,13,-1,7.60413,6.02961,-4.15004,2.05731,0.277487,-0.602815,-13,1,4.26061,1.53728,-3.34898,2.13606,0.551315,-1.14046,11,-1,3.89507,-1.83973,1.67684,2.99586,1.01822,2.40248
166512,1557527247,13,-1,8.0451,1.61539,4.26096,-6.62926,-1.16941,1.20842,-13,1,17.2435,3.57524,-0.801762,16.8494,2.23051,-0.220604,-11,1,34.4489,6.85453,-2.7913,33.6445,2.21925,-0.386714,-11,1,3.88873,1.5688,1.90982,-3.00228,-1.02537,0.88312
166512,1789914059,-13,1,43.8302,-0.997942,-15.6401,40.9325,1.68799,-1.63452,13,-1,12.1418,-0.816057,-4.08285,11.4051,1.73259,-1.76807,11,-1,37.9579,3.19378,36.7968,8.75204,0.234794,1.48422,-11,1,40.6124,-8.44322,-22.6012,32.669,1.11098,-1.92832
166512,302232824,13,-1,8.40105,0.663158,6.14643,-5.68754,-0.82366,1.46332,-13,1,6.30161,1.30356,5.82644,-2.01307,-0.331089,1.35069,13,-1,17.8411,-3.831,-3.68333,-17.0308,-1.88124,-2.37584,-13,1,21.7822,-4.64772,-2.38631,-21.1461,-2.10616,-2.66725
166512,337493970,13,-1,52.9826,-49.917,8.17082,15.7696,0.306925,2.97934,13,-1,72.1018,15.3284,21.3547,-67.1392,-1.66715,0.948222,-13,1,89.7552,10.3467,-20.2724,86.8214,2.04874,-1.09888,-13,1,30.2162,2.32913,-13.0684,27.144,1.46351,-1.39442
166512,514582996,-11,1,31.1959,23.8235,-17.1545,10.5523,0.352123,-0.624068,11,-1,43.4684,-13.9415,16.5994,-37.6775,-1.31998,2.26939,-11,1,18.4218,-12.9066,1.02201,-13.1048,-0.889967,3.06257,11,-1,17.0775,-11.9525,0.91899,-12.1629,-0.891665,3.06486
166512,584244990,-13,1,3.77434,-3.44882,1.52645,-0.100388,-0.0266142,2.72491,-11,1,110.585,-12.6954,13.9117,-108.969,-2.45595,2.31051,11,-1,47.1732,8.34593,5.7087,-46.0767,-2.2216,0.599914,-11,1,4.41515,-2.56706,-0.227261,-3.58499,-1.13279,-3.05329
166512,678941147,13,-1,10.491,-8.79835,-0.412594,5.6982,0.608651,-3.09473,-13,1,4.93222,-3.92138,1.85892,2.34155,0.51632,2.69892,13,-1,7.19824,2.44235,-2.17274,6.4123,1.42633,-0.727044,-13,1,5.18075,0.307187,-1.08812,5.05476,2.20297,-1.29565
166512,80920062,13,-1,48.8195,0.162608,-17.4138,45.6078,1.69052,-1.56146,-13,1,33.7587,6.58374,-0.0723255,33.1102,2.31807,-0.010985,-13,1,9.15132,3.1159,-0.0528957,8.60371,1.73997,-0.0169744,11,-1,46.2058,10.0782,0.394937,45.0915,2.20298,0.039167
166512,826279625,-13,1,58.5455,-16.0475,12.3281,54.9368,1.72417,2.48653,13,-1,21.6597,9.32745,-10.9478,16.195,0.96774,-0.865145,13,-1,3.83853,-3.22957,1.38691,-1.53931,-0.425039,2.73597,-11,1,4.87782,0.330594,-4.14544,-2.54935,-0.579968,-1.49122
166512,891810138,-13,1,9.72874,-9.36873,0.902087,2.45975,0.258453,3.0456,13,-1,8.4803,-7.79613,1.99261,2.67473,0.326563,2.89136,13,-1,8.88128,-0.0263588,2.89995,8.39378,1.78449,1.57989,-11,1,3.32561,3.00304,-1.21284,0.755288,0.231143,-0.383839
166512,962026376,13,-1,11.6683,4.59278,-10.5842,1.73816,0.150087,-1.16139,13,-1,14.4814,-1.96736,-2.91434,-14.0476,-2.09352,-2.16459,-11,1,8.86631,1.57755,-8.71845,0.333946,0.0376824,-1.39179,-11,1,4.02602,0.552679,3.07057,2.5446,0.744802,1.39271
166512,969525815,11,-1,139.583,0.143099,26.1581,-137.11,-2.35874,1.56533,-11,1,19.1787,12.2501,-14.6217,-1.99121,-0.1042,-0.873428,-11,1,7.52119,-5.24861,-5.16598,-1.52747,-0.205952,-2.36413,11,-1,3.0334,-2.1112,-2.0903,-0.612352,-0.204682,-2.36117
166514,189903401,13,-1,158.988,47.9725,-17.8116,-150.527,-1.79981,-0.355512,13,-1,41.1054,-27.315,20.1784,-23.1596,-0.637833,2.50534,-13,1,30.0607,-13.8151,-4.01961,-26.3935,-1.36703,-2.85845,-13,1,5.69912,-3.73244,3.26812,-2.80306,-0.538598,2.42242
166554,395098004,13,-1,56.9386,-48.8868,-28.2899,7.19422,0.12703,-2.61699,-13,1,15.0973,13.6421,3.01871,5.71822,0.398618,0.217769,11,-1,13.6666,9.92125,-5.87347,-7.33812,-0.599842,-0.534523,-11,1,12.2028,-4.64496,7.93832,-8.01976,-0.787877,2.10021
166554,465621197,13,-1,63.0129,-1.88633,-16.335,-60.8295,-2.01907,-1.68576,-13,1,15.5699,-3.63915,10.6303,-10.778,-0.852257,1.90063,13,-1,6.34628,1.10236,2.97301,-5.49637,-1.31765,1.21572,-11,1,15.366,12.6307,8.70706,0.875042,0.0570084,0.603547
166554,561127265,-13,1,77.2466,38.2073,-0.959494,67.1291,1.32908,-0.0251075,13,-1,30.4737,-23.9794,18.2976,4.33892,0.143357,2.48979,-13,1,19.7765,-0.525241,8.04013,18.0604,1.5467,1.63603,13,-1,12.0177,0.262795,7.66552,9.25115,1.0199,1.53653
166554,837747295,13,-1,10.1445,2.50533,3.0481,9.34518,1.59726,0.882826,-11,1,51.5361,3.53075,-34.6676,37.9692,0.943331,-1.4693,11,-1,36.4105,4.99283,31.9096,16.81,0.499443,1.41559,-11,1,21.6211,16.2639,-6.44012,12.7076,0.674205,-0.377032
166563,182454065,13,-1,7.18107,-6.41479,-3.18256,0.527536,0.0736027,-2.68105,-13,1,5.92704,4.47377,1.12771,-3.71918,-0.737436,0.246928,-13,1,3.58693,-2.91656,-1.75275,-1.12981,-0.326216,-2.60046,11,-1,5.13016,3.4966,1.99813,-3.17802,-0.724158,0.519162
166563,288278037,-13,1,45.8344,-41.9595,16.5355,8.17085,0.180195,2.7662,13,-1,21.32,15.7479,-9.4906,-10.7918,-0.557593,-0.542371,-13,1,19.4423,15.7816,-8.97981,-6.94967,-0.373966,-0.517318,13,-1,7.72301,6.22683,-3.72448,-2.64359,-0.356732,-0.539046
166565,381657862,13,-1,23.1779,5.4263,3.04817,22.3264,1.98941,0.511811,-13,1,10.5348,1.94056,-5.7473,8.61247,1.14942,-1.24517,-13,1,8.70986,-3.69547,-3.63459,6.99883,1.10873,-2.3645,11,-1,9.39995,2.4087,1.33442,8.98757,1.89875,0.505911
166565,555320689,-11,1,32.1064,21.8608,-13.9893,-18.9004,-0.675646,-0.56926,11,-1,26.8106,-6.00006,12.1241,23.1476,1.30646,2.03034,-11,1,20.8478,-10.1628,-1.53209,18.1384,1.33323,-2.99197,11,-1,11.2846,-5.94296,-0.0957556,9.59237,1.25631,-3.12548
166565,6017363,11,-1,13.6327,1.43351,-13.4543,1.66641,0.12285,-1.46465,-11,1,12.8492,1.30365,12.1284,-4.03773,-0.325243,1.46372,11,-1,11.8542,1.29963,11.1766,-3.73065,-0.325765,1.45503,-11,1,19.2733,-7.46586,-5.74565,-16.814,-1.34302,-2.48567
166565,689490445,11,-1,120.652,19.4993,19.2371,-117.502,-2.16269,0.778631,-11,1,36.0963,-20.7405,-8.98518,-28.1433,-1.04453,-2.73278,11,-1,27.0023,-18.1789,-11.0171,-16.6517,-0.719621,-2.59675,-11,1,14.4385,-8.3375,-5.26161,-10.5485,-0.929979,-2.57863
166565,689745482,-13,1,40.4172,36.4986,-15.287,8.22781,0.206457,-0.396639,13,-1,57.3067,-34.8775,-1.22601,45.4544,1.07995,-3.10646,-11,1,9.60707,3.89117,-4.41364,7.59436,1.07276,-0.848227,11,-1,4.06962,1.58413,-1.92462,3.21685,1.07265,-0.882137
166699,111820481,-11,1,18.4874,-10.0738,12.5157,9.1467,0.542334,2.24851,11,-1,20.6188,13.1498,8.43313,13.4573,0.779941,0.570244,-11,1,54.5663,-4.79799,-11.8187,53.0545,2.13265,-1.95643,11,-1,4.08311,0.98326,-2.61536,-2.9774,-0.927013,-1.21119
166699,619936322,-13,1,21.992,-15.5384,13.1416,8.33634,0.39897,2.43957,13,-1,28.8341,10.5595,-3.30699,26.6262,1.61186,-0.3035,11,-1,5.74917,-2.03614,4.76418,2.49192,0.464126,1.97469,-11,1,4.79018,-1.73156,4.2393,1.40565,0.302331,1.95857
166699,643428751,13,-1,22.4688,-2.12519,-4.27243,-21.956,-2.23107,-2.03238,-13,1,7.09742,4.40849,-1.03667,-5.46376,-1.02011,-0.230956,-11,1,35.3825,-33.5585,10.1792,-4.70456,-0.133755,2.84709,11,-1,65.5489,28.8068,-5.83168,58.5902,1.44071,-0.199742
166699,773864143,13,-1,147.56,-16.906,-40.4361,140.901,1.88429,-1.9668,-13,1,44.6289,-13.0904,33.4221,26.5204,0.684204,1.9441,13,-1,76.4252,-17.414,5.08409,74.2409,2.11689,2.85753,-13,1,21.4136,-4.21149,1.23168,20.959,2.26764,2.85707
166699,877992795,13,-1,36.1981,-7.76772,-35.128,-3.99735,-0.110883,-1.78842,-13,1,72.398,17.3654,23.549,66.222,1.55553,0.935397,13,-1,12.0885,-0.776776,2.03753,-11.8897,-2.39754,1.93502,-11,1,21.8066,3.39834,3.68242,21.2231,2.15028,0.825496
166701,131076400,-11,1,72.1209,26.359,-32.6999,-58.6289,-1.13559,-0.892355,11,-1,27.8871,-8.74666,25.1781,-8.20041,-0.303002,1.90514,-11,1,19.8687,-3.6443,5.44357,-18.7577,-1.77435,2.16074,11,-1,16.5565,-2.98721,4.55302,-15.6353,-1.77692,2.15144
166701,233390031,-13,1,76.7124,-11.9167,18.467,73.4965,1.92198,2.14386,13,-1,61.0414,-9.27893,14.3182,58.6083,1.94772,2.1458,-11,1,55.0662,37.5503,37.6703,14.2552,0.264901,0.786994,11,-1,18.022,-15.3095,-4.482,8.38575,0.504064,-2.85679
166701,593929159,13,-1,107.059,-17.7747,20.3046,-103.602,-2.05495,2.28985,-13,1,12.5278,10.8498,4.82168,-3.99601,-0.330514,0.41819,-11,1,10.8908,7.99499,-7.09068,-2.10072,-0.195335,-0.725525,11,-1,7.52673,-2.18776,-5.31188,4.86306,0.768584,-1.96149
166763,206707556,13,-1,30.9336,13.5156,18.146,-21.0933,-0.832647,0.930613,13,-1,13.7286,-3.05393,-7.69368,10.9519,1.09244,-1.94866,-13,1,6.45194,-0.720565,-1.75877,6.16473,1.89275,-1.95964,-11,1,6.53682,-2.13197,-3.22621,5.27032,1.11622,-2.15475
166763,22571775,-13,1,13.1908,8.04303,0.532382,10.4408,1.07558,0.0660953,13,-1,12.4505,7.01215,1.69747,10.1466,1.14168,0.237506,-13,1,7.30761,-3.91356,1.32518,-6.02644,-1.17154,2.8151,11,-1,3.03064,1.8168,-1.36625,2.00434,0.795222,-0.644786
