Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,86475856,13,-1,170.491,-33.9078,-8.89306,166.848,2.26418,-2.8851,-13,1,58.8027,32.2338,11.3556,47.8516,1.13808,0.338713,11,-1,8.41316,4.49517,1.64815,6.91798,1.16382,0.35143,-11,1,21.7249,3.56223,-2.37361,21.299,2.30766,-0.587767
1,46870282,13,-1,90.5242,-14.9197,39.1501,-80.2452,-1.40511,1.9349,-13,1,79.4953,18.9383,-37.1962,-67.6555,-1.26,-1.09986,-11,1,10.7882,-1.87017,5.00449,-9.37248,-1.32804,1.92843,11,-1,7.88647,-1.32874,3.6736,-6.85096,-1.32774,1.91786
1,11229282,13,-1,39.4177,-30.8282,-14.0497,20.1487,0.5643,-2.71397,-13,1,43.6109,22.3107,13.8949,-34.8003,-1.09301,0.557011,-11,1,6.44886,3.2613,2.12267,-5.14257,-1.09154,0.576985,11,-1,5.78908,2.95454,1.85974,-4.61796,-1.09226,0.561793
1,19510594,-13,1,115.024,32.2764,-41.8027,-102.183,-1.41409,-0.913293,13,-1,53.8995,-15.2469,32.0423,-40.5704,-0.979172,2.01493,-11,1,4.69564,-0.755132,-4.60065,0.559279,0.119674,-1.73348,-11,1,11.7597,1.37048,2.56002,11.3955,2.07621,1.07928
1,86003895,11,-1,183.971,-5.03118,-49.8894,177.005,1.97394,-1.6713,-11,1,71.7893,-18.3582,33.9789,60.5154,1.23131,2.06615,-11,1,11.6773,-6.52951,-5.22749,-8.14846,-0.86301,-2.46649,11,-1,4.30087,-2.46741,-1.84562,-3.00052,-0.862714,-2.49937
1,84927605,-13,1,98.5616,-9.22491,38.8255,90.1213,1.55353,1.80407,13,-1,25.3558,-1.51501,-22.474,11.6416,0.496213,-1.63811,-11,1,20.1656,1.1634,-15.5571,12.7779,0.74749,-1.49615,-11,1,14.2719,-1.72028,5.45247,13.0766,1.56515,1.87642
1,59271194,13,-1,8.90049,-0.247422,4.52974,-7.65688,-1.29464,1.62536,-13,1,17.4651,4.18149,0.815145,-16.9372,-2.0888,0.192527,11,-1,72.5632,-35.2289,-37.8788,-50.8876,-0.869826,-2.31996,-11,1,63.2977,32.1711,23.2887,-49.2875,-1.04196,0.626588
1,67157919,13,-1,88.5887,53.0177,-14.2745,-69.5219,-1.05768,-0.263004,-13,1,74.88,-44.8926,-15.1786,-57.9765,-1.03088,-2.81555,-11,1,37.8411,3.25284,8.87343,-36.6419,-2.06446,1.21943,-11,1,19.7453,1.96819,5.37023,-18.8988,-1.91051,1.2195
1,76382184,11,-1,60.03,1.83785,-20.9064,-56.2418,-1.71203,-1.48311,11,-1,18.0894,-0.426522,16.7737,6.75917,0.392664,1.59622,-11,1,3.90044,3.84553,-0.587564,0.282984,0.0726797,-0.151619,11,-1,3.55236,2.89192,1.98863,-0.54903,-0.155802,0.602391
1,76159696,-13,1,91.9777,-36.6492,16.0351,82.8227,1.47467,2.72916,13,-1,24.8476,22.8547,-2.92692,9.29991,0.393392,-0.127373,-11,1,13.0933,12.0425,-1.40562,4.94341,0.397202,-0.116196,11,-1,4.62042,4.2455,-0.546435,1.73936,0.395918,-0.128005
1,84103158,-13,1,155.292,11.1177,26.4899,152.612,2.3719,1.17343,13,-1,29.5928,-26.1921,-7.88852,11.2903,0.401843,-2.84905,-13,1,6.79851,0.166982,-2.6163,6.27182,1.60649,-1.50706,-11,1,48.0194,3.81659,8.94584,47.0241,2.27954,1.16754
1,30709606,-13,1,67.0917,38.6946,-5.2989,54.5522,1.13611,-0.136095,13,-1,185.519,-33.5571,5.81354,182.366,2.37974,2.97005,-11,1,23.4714,-2.89808,-3.44191,23.036,2.33564,-2.27063,11,-1,9.5082,1.66634,1.47724,-9.24376,-2.1307,0.725318
1,58779059,13,-1,80.9041,30.4068,43.3018,61.2033,0.987963,0.958591,-13,1,36.5153,-19.1823,-29.6836,9.18056,0.256925,-2.14451,11,-1,6.60914,0.229597,-4.0683,5.20355,1.06436,-1.51442,11,-1,15.0796,2.09684,1.86651,-14.816,-2.36551,0.727349
1,89849035,11,-1,128.818,49.1941,-1.29777,119.048,1.61677,-0.0263745,11,-1,103.832,-20.2862,10.558,101.282,2.19377,2.66172,-11,1,54.1038,-9.63739,2.10813,53.1968,2.38661,2.92624,-11,1,25.4286,-6.07501,1.77922,24.6281,2.06783,2.85668
1,79021955,-11,1,296.959,-128.639,68.4194,-258.757,-1.33869,2.65277,11,-1,50.981,14.5977,21.4894,-43.8654,-1.29498,0.974099,11,-1,8.93036,-3.99071,4.93506,6.28258,0.874212,2.25079,-11,1,3.79405,2.78387,-1.37928,2.17773,0.653445,-0.460005
1,68019269,13,-1,46.5049,43.6005,-14.5673,-7.03444,-0.152432,-0.322449,-13,1,99.4882,23.5952,11.6109,-95.9497,-2.00578,0.457297,11,-1,12.3309,11.6087,-1.56602,-3.85178,-0.323169,-0.134092,-11,1,6.01236,5.66713,-0.698011,-1.88277,-0.324035,-0.122551
1,4300223,11,-1,77.8031,-30.1287,-3.33898,-71.655,-1.59543,-3.03122,-11,1,27.0612,24.7979,1.06371,10.7817,0.421768,0.0428691,11,-1,3.21857,3.00885,0.125432,1.13589,0.368774,0.0416636,-11,1,2.73359,2.55155,0.177709,0.964636,0.368732,0.0695353
1,66245537,13,-1,116.396,52.049,-27.2137,-100.491,-1.30636,-0.481758,-13,1,16.1031,-4.99738,-8.59044,12.6701,1.06304,-2.09768,-11,1,21.8344,3.86052,-6.10605,-20.6047,-1.77065,-1.007,11,-1,10.1441,1.50895,-2.9939,-9.57406,-1.77178,-1.10395
1,62152831,-11,1,34.3585,-7.84325,-26.823,19.9879,0.665096,-1.85527,11,-1,34.5085,10.0117,14.5875,-29.6278,-1.28786,0.96931,-11,1,26.3602,7.46394,12.1348,-22.1788,-1.22585,1.01936,11,-1,11.5409,3.37266,5.25191,-9.70752,-1.22505,0.99994
1,73913295,-13,1,65.7623,20.2432,39.3525,-48.6443,-0.949814,1.09569,13,-1,48.2623,4.15002,-39.1797,-27.8742,-0.658791,-1.46527,11,-1,6.41933,0.520615,-5.33157,-3.5371,-0.619828,-1.47346,-11,1,3.29632,0.357524,-2.73071,-1.81139,-0.617692,-1.44061
1,62645734,-13,1,59.5275,13.846,36.9825,-44.5432,-0.969036,1.21256,13,-1,49.7072,-8.60791,-29.5633,-39.0219,-1.05837,-1.85413,-11,1,11.6737,-1.29817,-7.54617,-8.81169,-0.98409,-1.74116,11,-1,7.70682,-1.32095,-4.87053,-5.82479,-0.986338,-1.83564
1,75532923,13,-1,58.7362,-39.514,-16.4684,40.2165,0.837905,-2.74671,-13,1,39.7887,30.0257,5.46376,25.5291,0.760922,0.18,11,-1,17.2119,3.23351,9.50165,13.9826,1.13399,1.24278,-11,1,8.73317,1.41084,4.88114,7.10297,1.1368,1.28943
1,88732720,-13,1,495.952,85.1875,-23.0331,-488.038,-2.41148,-0.264067,13,-1,120.419,4.52394,47.5933,-110.522,-1.57498,1.47603,13,-1,7.74752,7.31303,0.604867,-2.48328,-0.332266,0.082523,11,-1,8.94991,0.512901,2.79877,-8.48556,-1.81281,1.38955
1,45989439,11,-1,95.3737,50.6766,40.4724,69.9286,0.935627,0.673912,-11,1,32.7379,-13.6899,-22.6678,19.2491,0.674567,-2.1141,-11,1,15.9324,-0.783592,-5.39584,14.9703,1.73478,-1.71501,11,-1,11.5252,-0.661708,-3.89267,10.8277,1.73362,-1.73918
1,89939130,-11,1,68.9619,27.0093,-25.3279,-58.1785,-1.23364,-0.753281,11,-1,20.3917,15.5548,-8.84231,9.78178,0.522587,-0.516906,11,-1,33.4277,3.0031,10.3891,-31.63,-1.79439,1.2894,-11,1,15.8315,1.05868,4.9884,-14.9877,-1.79899,1.36167
1,3507200,-13,1,83.6762,66.6003,5.39403,-50.3687,-0.696197,0.0808147,13,-1,35.2356,-20.3774,24.157,-15.58,-0.474922,2.27153,11,-1,13.7621,3.7447,8.3756,-10.2578,-0.962445,1.15036,-11,1,11.2238,2.98614,6.85683,-8.36905,-0.963087,1.16007
1,7491265,-11,1,81.2418,25.0286,-37.6534,67.4983,1.19082,-0.98415,11,-1,38.512,-13.2334,16.6749,32.0936,1.19897,2.24163,11,-1,11.5179,-3.07552,8.36112,7.30027,0.747779,1.92327,-11,1,9.13005,-2.49191,6.60804,5.78637,0.747695,1.93141
1,25094469,13,-1,46.62,-2.21192,-29.4546,-36.0685,-1.02942,-1.64575,-13,1,11.3026,3.55142,7.20707,-7.94872,-0.873797,1.11295,13,-1,19.2963,2.21701,3.96847,18.7529,2.12468,1.06133,11,-1,185.329,96.5625,75.8973,-138.789,-0.970389,0.666141
1,3091467,-13,1,14.6701,-0.229698,4.01148,-14.1087,-1.96883,1.62799,-11,1,71.3464,-43.6817,-6.79031,56.001,1.05805,-2.98738,11,-1,39.4128,37.2278,-12.436,3.57817,0.0910376,-0.322397,11,-1,9.30686,3.6299,0.362441,8.56213,1.5889,0.0995189
1,13082387,13,-1,184.806,143.849,-75.44,88.1455,0.519044,-0.483007,-13,1,42.3025,12.1557,11.4858,38.8562,1.57957,0.75707,-11,1,19.9998,16.0339,-8.18977,8.70817,0.466557,-0.472232,11,-1,3.87623,3.07993,-1.65063,1.67768,0.463352,-0.491978
1,69156138,-11,1,45.6794,19.3787,6.5729,40.8396,1.44174,0.327005,11,-1,20.762,1.88692,-10.0088,-18.0921,-1.33889,-1.38446,-11,1,16.2245,0.672164,-5.9128,-15.0937,-1.66066,-1.4576,11,-1,10.919,0.206428,-4.00313,-10.1566,-1.65971,-1.51928
1,6589634,11,-1,113.766,-29.7625,25.832,-106.722,-1.72184,2.42678,-11,1,36.2501,24.6505,-25.8858,-6.02896,-0.167875,-0.809837,11,-1,15.8184,-5.01298,3.66215,-14.5493,-1.58751,2.51067,-11,1,10.0982,5.16131,-1.65353,8.52056,1.23413,-0.310038
1,45404253,-13,1,121.224,-44.2654,23.9847,110.274,1.52566,2.64504,13,-1,56.8597,40.5724,-16.6639,36.183,0.752027,-0.389713,-11,1,7.77028,4.41175,-3.07485,5.60884,0.91146,-0.608688,11,-1,6.821,3.75594,-2.86336,4.9214,0.91078,-0.651363
1,31348670,-11,1,50.3932,-27.9208,37.8444,18.1026,0.375998,2.20643,11,-1,38.6082,8.22597,-37.5524,-3.56905,-0.0927075,-1.35515,11,-1,22.1976,5.37153,0.241629,21.5365,2.096,0.044953,11,-1,2.86545,1.14643,-2.5592,0.589073,0.20855,-1.14964
1,13993628,13,-1,130.896,29.1515,50.5029,-117.189,-1.44795,1.04729,-13,1,30.9393,-4.46942,30.24,4.77461,0.155566,1.71753,11,-1,5.86986,0.4325,4.04942,-4.22733,-0.908012,1.46439,-11,1,3.95854,0.11296,2.74729,-2.84776,-0.90639,1.5297
1,22481448,13,-1,66.726,-23.3075,-16.6255,60.2719,1.48973,-2.52199,-13,1,29.4402,21.0847,13.3132,-15.6495,-0.592335,0.563198,-11,1,2.64049,1.84812,1.87424,0.209455,0.0794911,0.792415,11,-1,2.22181,1.72708,1.38854,0.159992,0.0721347,0.677163
1,55813151,-11,1,67.5606,21.3609,-41.592,-48.7674,-0.911457,-1.09634,11,-1,46.3059,-16.031,29.7578,-31.6499,-0.835647,2.06493,11,-1,10.4493,-4.2069,7.37856,-6.08663,-0.666224,2.08898,-11,1,3.68559,-1.65314,2.50291,-2.14151,-0.664047,2.15451
1,12135772,11,-1,40.7036,39.3367,-4.97791,9.19906,0.229972,-0.125877,-11,1,46.8054,-25.8865,26.5458,-28.5649,-0.709385,2.34362,11,-1,19.5541,-8.33375,8.17588,-15.6865,-1.10478,2.36576,-11,1,40.447,1.56999,-9.97224,39.1669,2.06514,-1.41464
1,82519812,13,-1,121.334,-39.2206,-9.32308,-114.441,-1.76619,-2.90822,-13,1,30.9473,23.1348,8.40521,-18.758,-0.70278,0.348487,-11,1,15.0277,8.67146,7.32716,-9.8463,-0.784376,0.701569,11,-1,6.15841,3.59084,2.96754,-4.0281,-0.782399,0.690644
1,87299707,13,-1,210.927,44.9385,-16.9599,-205.386,-2.15956,-0.360876,-13,1,29.0968,-16.9064,12.2401,-20.2723,-0.860905,2.51494,11,-1,18.7187,-5.74007,1.79436,-17.7263,-1.80172,2.83861,-11,1,17.4882,-5.39222,1.49514,-16.5689,-1.80605,2.87111
1,70993955,11,-1,66.2331,45.4986,-9.21673,-47.2414,-0.893789,-0.199867,-11,1,54.7123,-33.9124,9.67606,-41.8301,-1.00707,2.86365,11,-1,32.2313,8.0634,13.5746,-28.0992,-1.34053,1.0348,11,-1,6.69548,3.40024,-1.99251,-5.41274,-1.12244,-0.530054
1,31436688,-13,1,58.5551,3.62776,-16.256,-56.1362,-1.92948,-1.35123,13,-1,15.3362,-4.99074,9.17104,11.2326,0.93398,2.06916,11,-1,7.17096,-0.204865,6.08153,3.79417,0.588897,1.60447,-11,1,7.15891,-0.281141,6.0698,3.7853,0.588414,1.61708
1,59411207,13,-1,123.068,-9.5918,24.3501,120.253,2.22973,1.94604,-13,1,30.8388,4.09492,-25.5713,16.7439,0.608333,-1.41201,11,-1,5.01687,3.60601,2.85831,-1.99895,-0.421799,0.670243,-11,1,2.48506,1.74696,1.45879,-0.997789,-0.425454,0.695748
1,77746031,11,-1,92.8182,38.652,26.2827,-80.1901,-1.30871,0.597165,-11,1,79.4109,-25.3245,-30.2926,-68.8994,-1.32342,-2.2671,11,-1,9.67623,8.87004,-2.7106,-2.75765,-0.293107,-0.296578,11,-1,2.74269,1.17503,-1.95399,-1.52434,-0.626709,-1.02939
1,11501334,11,-1,37.8886,-15.6944,-34.092,-5.19309,-0.13793,-2.00223,-11,1,56.1865,15.7221,31.5963,43.7198,1.04058,1.10908,11,-1,3.40471,-1.78459,-2.83254,0.619665,0.184053,-2.133,-11,1,2.16009,-0.996514,-1.87753,0.384494,0.179915,-2.05875
1,40058837,-13,1,35.1554,-24.3876,25.1483,-2.94899,-0.0840825,2.34084,13,-1,70.8024,0.750469,-20.6414,-67.7225,-1.90309,-1.53445,-11,1,15.5545,0.3072,-4.40631,-14.9142,-1.93124,-1.50119,11,-1,10.0123,-0.051393,-2.84979,-9.59801,-1.92865,-1.58883
1,13870226,11,-1,48.6413,-24.7271,38.6793,16.0766,0.343404,2.1396,-11,1,42.7765,20.806,-36.9241,-5.79248,-0.13625,-1.05766,-11,1,4.4305,2.62252,1.99884,-2.95911,-0.806934,0.651252,11,-1,2.9995,1.82103,1.295,-2.00096,-0.805495,0.618163
1,27646608,-13,1,16.6759,9.45653,10.913,-8.33993,-0.549479,0.856779,13,-1,10.513,5.90286,6.82006,-5.39958,-0.567654,0.857364,-11,1,134.089,3.38842,-53.6941,122.822,1.56344,-1.50777,11,-1,71.8417,-29.2502,34.1487,56.0315,1.04519,2.27908
1,25713254,-11,1,46.3576,-35.1858,-29.5166,-6.30536,-0.136864,-2.44359,11,-1,52.1908,17.0845,33.8954,-35.8204,-0.840994,1.10392,11,-1,13.9042,4.02676,-0.35514,-13.3037,-1.90667,-0.0879674,11,-1,10.1296,-1.08597,-3.70402,9.36537,1.61951,-1.85599
1,7117301,-13,1,51.9618,-24.2874,0.968938,-45.926,-1.39307,3.10172,13,-1,12.0869,11.3677,-3.22925,-2.53554,-0.212945,-0.27678,-11,1,9.90282,9.44655,-2.23461,-1.95832,-0.200394,-0.232284,11,-1,2.21978,2.10418,-0.554948,-0.43803,-0.199954,-0.257864
1,63681625,-13,1,94.7565,37.5008,-47.0428,73.2082,1.02673,-0.897787,13,-1,38.2933,-13.2604,22.4198,28.0691,0.935196,2.10491,11,-1,8.30948,-2.72817,4.89388,6.13633,0.947112,2.07935,-11,1,6.64247,-2.22138,3.88806,4.90621,0.947418,2.08987
1,63683077,-11,1,74.8486,24.269,25.5806,-66.0224,-1.38506,0.811702,11,-1,25.0518,-3.43372,-24.5294,3.75679,0.1511,-1.70988,11,-1,2.80318,-0.574186,-2.74355,0.0328476,0.0117185,-1.7771,-11,1,2.76199,-0.463019,-2.72273,0.0310707,0.0112498,-1.73924
1,46033003,13,-1,10.2387,-5.09782,1.15077,-8.80389,-1.29299,2.91958,-13,1,3.84239,3.33977,1.50164,-1.15924,-0.311511,0.422541,11,-1,285.956,-42.6114,42.5693,-279.541,-2.2395,2.35669,-11,1,59.1432,23.9576,-18.1054,-50.9523,-1.29917,-0.647157
1,86429290,-11,1,169.709,36.0231,11.9884,-165.408,-2.1778,0.321268,11,-1,31.5425,-20.9353,-8.05095,-22.1772,-0.87338,-2.77446,11,-1,92.4646,-13.5457,-14.2479,-90.3505,-2.22992,-2.33093,11,-1,4.00899,1.09787,-2.00548,3.29314,1.16122,-1.06992
1,72589876,-13,1,77.8792,2.891,-55.4908,54.5671,0.868604,-1.51874,13,-1,39.2177,12.243,32.9965,17.302,0.473693,1.2155,13,-1,13.7242,-4.06578,-0.349255,13.1031,1.88312,-3.0559,-11,1,3.45907,-0.754326,3.19965,1.07628,0.321816,1.80232
1,79556367,13,-1,53.7862,1.50378,25.4786,47.3447,1.37684,1.51184,-13,1,15.3113,-14.6018,4.59553,-0.306844,-0.0200436,2.83668,11,-1,9.41427,-9.07051,1.73333,-1.83024,-0.196917,2.95277,-11,1,7.00402,-6.76105,1.22667,-1.35636,-0.196132,2.96211
1,48798757,13,-1,40.579,-35.3487,-13.9082,14.2713,0.367376,-2.76674,-13,1,117.757,32.0901,-17.5586,111.932,1.83723,-0.500663,11,-1,10.7998,-2.35949,-2.82798,10.1524,1.73851,-2.26613,-11,1,8.2429,-1.52542,-2.45891,7.71831,1.70765,-2.12606
1,91789010,13,-1,59.2111,-18.3362,-36.6772,42.7143,0.91054,-2.03439,-13,1,68.1988,28.6531,27.2543,55.5631,1.14092,0.760384,11,-1,7.99283,-2.66874,-4.4367,6.08924,1.00058,-2.11233,-11,1,5.57541,-1.77899,-3.14251,4.24795,1.00075,-2.08592
1,61368837,-13,1,71.5563,-43.0566,-12.8659,-55.6856,-1.04081,-2.85123,13,-1,154.029,33.1658,-22.2162,-148.766,-2.0262,-0.590206,11,-1,78.6242,-17.8163,-1.41664,-76.5659,-2.16139,-3.06225,-11,1,10.362,3.25814,0.914971,-9.79383,-1.78438,0.273774
1,66915106,-11,1,90.495,-49.3035,-22.229,-72.5561,-1.10354,-2.71802,11,-1,87.1405,32.7681,11.7789,-79.881,-1.56791,0.34508,-11,1,5.93599,2.92424,1.738,-4.86458,-1.15531,0.536248,-11,1,5.04498,2.54165,1.0632,-4.22628,-1.21348,0.39619
1,67483331,13,-1,41.477,10.6417,40.0854,0.49875,0.0120254,1.31131,-13,1,53.2261,-16.4751,-33.2597,38.1494,0.900916,-2.03071,11,-1,5.29725,-3.23512,-2.76306,3.156,0.686582,-2.43473,-11,1,3.53523,-2.09122,-1.91999,2.10672,0.686801,-2.39885
1,73030242,11,-1,183.946,32.7097,30.5186,178.423,2.09188,0.750758,-11,1,147.383,-31.2253,-26.4759,141.583,1.95423,-2.43832,11,-1,64.9743,2.08325,-15.0207,63.1798,2.13428,-1.43298,-11,1,15.5399,1.48569,3.99715,14.9433,1.96689,1.21493
1,2868469,-13,1,40.4086,1.04854,20.2861,-34.9316,-1.31074,1.51915,13,-1,25.6307,-2.45395,-17.9521,-18.1278,-0.881715,-1.70665,11,-1,7.93646,0.380293,-5.99776,-5.1836,-0.78075,-1.50748,11,-1,5.48552,0.699118,-3.74492,-3.94687,-0.906622,-1.38624
1,43318317,11,-1,274.743,4.91684,-53.7482,269.389,2.31071,-1.47957,-11,1,220.245,-2.80515,35.8348,217.292,2.49919,1.64892,11,-1,10.623,2.78909,1.14752,10.1859,1.93148,0.390324,-11,1,8.90257,-1.03083,-2.46872,-8.49108,-1.87205,-1.96635
1,27929562,13,-1,19.1014,-5.11425,-2.94323,18.1669,1.84307,-2.61939,11,-1,90.7735,-11.9946,38.8567,-81.1549,-1.44169,1.87021,-11,1,35.4622,23.7617,-23.9981,-10.8186,-0.315105,-0.790346,-11,1,3.49686,1.06733,-3.3185,-0.276329,-0.0791873,-1.25962
1,34950045,11,-1,35.5683,-9.06958,-24.0956,24.5407,0.84788,-1.93079,11,-1,13.5273,3.32303,5.57701,-11.8677,-1.36399,1.03344,-11,1,11.3805,2.63468,4.7536,-9.9989,-1.36959,1.0647,-11,1,19.6541,2.64205,4.74627,-18.8886,-1.95945,1.06286
1,40653856,-13,1,43.5838,29.612,-28.2121,15.0582,0.360325,-0.761193,13,-1,36.666,-20.3596,18.9806,-23.8664,-0.776889,2.39123,11,-1,8.05108,-4.42472,4.29145,-5.17931,-0.763793,2.37148,11,-1,5.31979,-3.06741,2.01294,-3.85216,-0.916253,2.56085
1,85882239,13,-1,21.1971,7.97327,-5.49235,18.8565,1.41996,-0.6032,-13,1,5.88309,-2.38647,0.469256,5.35576,1.53051,2.94744,-11,1,52.6918,-27.7228,29.2362,-33.9576,-0.765759,2.32963,11,-1,107.678,21.8604,-28.6172,-101.478,-1.75925,-0.918466
