Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,21397355,13,-1,57.2624,33.0765,14.5997,44.4045,1.03388,0.415671,-13,1,18.9542,-10.2651,8.14129,13.6966,0.913125,2.47107,-11,1,8.48639,3.64132,7.23476,2.53335,0.307893,1.1045,11,-1,4.17091,1.84608,3.52635,1.24634,0.30822,1.08852
1,27193464,13,-1,22.1889,-7.42147,6.1616,-19.9823,-1.4752,2.44868,-13,1,6.69147,3.14378,-2.0486,-5.53936,-1.18151,-0.577523,-11,1,22.6256,-3.86998,-5.46575,21.6117,1.88789,-2.1869,11,-1,2.02572,-0.545795,-1.66943,1.0093,0.546965,-1.88678
1,2710599,13,-1,84.3695,12.3491,11.0571,82.7251,2.31061,0.730255,-13,1,11.7707,4.36882,5.54143,9.42041,1.09961,0.903173,-11,1,12.3862,3.18334,-1.4422,-11.8829,-1.93793,-0.425385,11,-1,2.75423,-2.52229,0.207138,-1.0867,-0.417186,3.05965
1,40798080,-13,1,23.8973,4.25495,3.44622,-23.2613,-2.15323,0.680767,13,-1,11.1588,-4.04542,-0.065446,-10.3989,-1.67299,-3.12542,-11,1,38.5581,-13.5377,4.47895,-35.8246,-1.65181,2.82208,11,-1,9.03786,8.12281,-1.624,3.61461,0.423579,-0.197329
1,13420685,-13,1,70.5074,4.249,19.8882,67.5106,1.91494,1.36032,13,-1,51.5218,4.42973,-19.3211,47.5558,1.60909,-1.34542,13,-1,4.52841,3.47005,2.36331,1.69377,0.393222,0.597901,-11,1,9.88347,-1.07562,2.77711,9.4241,1.8692,1.94032
1,10979819,-11,1,86.4439,13.0559,12.5094,84.5317,2.24663,0.764023,11,-1,36.7625,0.924602,9.66466,35.4573,2.00668,1.47542,-11,1,9.18264,-8.90518,0.669677,2.13779,0.237156,3.06653,11,-1,5.32505,3.77122,-2.15981,3.07722,0.659269,-0.520111
1,10819317,13,-1,40.385,-6.11298,-11.214,-38.3121,-1.81835,-2.06988,-13,1,20.397,-9.91291,-5.70611,-16.8879,-1.18165,-2.61929,-11,1,14.1665,9.18691,9.6158,4.88117,0.359255,0.808204,11,-1,2.60823,1.69208,1.76926,0.899694,0.359694,0.807694
1,8504233,-13,1,21.4258,-17.684,-8.38812,-8.71599,-0.431775,-2.69869,13,-1,8.32434,6.45913,0.813092,5.18671,0.730103,0.125224,13,-1,6.14743,0.51323,4.49571,4.15991,0.82317,1.45713,-13,1,8.56569,2.18349,0.116083,-8.28123,-2.04179,0.0531141
1,37467091,-13,1,7.34331,0.84792,0.83175,7.24584,2.50816,0.775772,11,-1,17.9596,-1.85644,14.4632,-10.4841,-0.668151,1.69845,11,-1,8.69639,2.07411,-6.52346,-5.36374,-0.719788,-1.26296,-11,1,8.62783,0.635204,-6.08184,6.08665,0.878101,-1.46673
1,17717695,13,-1,29.6852,7.20152,-20.6663,20.0559,0.821019,-1.23549,-13,1,26.4616,-10.632,-3.65002,23.9551,1.50074,-2.81089,13,-1,11.9142,-4.85608,4.41838,-9.9415,-1.20264,2.40335,-11,1,5.48844,-1.67377,2.42539,-4.63023,-1.23364,2.17485
1,34545755,-13,1,7.26248,-2.03715,-5.72603,-3.9743,-0.614511,-1.9126,13,-1,5.30573,4.80705,2.14005,0.672338,0.12743,0.418846,-11,1,3.61837,0.280279,-3.43493,1.10242,0.314661,-1.48938,11,-1,3.03881,0.0458611,-2.89581,0.920058,0.312566,-1.55496
1,5841658,-13,1,12.1213,-2.85919,7.77885,8.84475,0.928114,1.92303,13,-1,7.53133,-6.93833,2.74031,-1.02961,-0.137586,2.76544,13,-1,7.5477,0.345834,3.7658,-6.53114,-1.31446,1.47922,-11,1,13.1418,3.69742,1.22094,12.5517,1.88685,0.318941
1,32618117,-13,1,5.89672,-4.16538,-3.63825,2.04277,0.361438,-2.42364,-13,1,18.4196,-3.67982,2.32276,-17.8979,-2.12175,2.57854,13,-1,4.21142,2.85491,2.68092,1.545,0.384923,0.753979,-11,1,3.39118,1.68671,-1.79114,2.33386,0.844559,-0.815418
1,3749264,-13,1,8.87953,1.71671,2.76823,-8.25982,-1.66043,1.01569,11,-1,5.27099,-4.90833,-1.89798,-0.298785,-0.0567456,-2.77262,-11,1,5.05167,4.13059,2.69581,1.09097,0.219416,0.578231,11,-1,4.45709,-3.08091,2.84169,-1.51605,-0.354255,2.39656
1,14009716,-13,1,20.9319,-0.601246,-12.2216,-16.9825,-1.13091,-1.61995,13,-1,15.9053,-8.03782,3.68688,-13.22,-1.19196,2.71153,-11,1,11.7002,3.68523,6.60552,-8.92647,-1.00319,1.06191,11,-1,3.64527,1.27396,1.99059,-2.77535,-0.999434,1.00149
1,33419178,13,-1,35.11,27.7984,-16.1244,14.1405,0.426927,-0.52562,-13,1,11.1796,-7.63491,8.16579,-0.0116431,-0.00104151,2.32261,-13,1,16.7888,0.212767,4.18622,16.2568,2.06479,1.52001,11,-1,17.5772,-10.4838,-5.99519,-12.7713,-0.92145,-2.62213
1,32554344,13,-1,71.7384,30.0651,29.1978,-58.2234,-1.13172,0.770764,-13,1,23.4752,11.9645,2.42084,-20.0515,-1.27136,0.19964,-11,1,13.9477,1.61954,-8.6768,10.7995,1.03094,-1.38627,-11,1,19.5825,-0.620571,4.67098,-19.0071,-2.10287,1.70288
1,43034235,11,-1,6.58684,5.58893,3.33575,-1.01147,-0.154783,0.5381,-11,1,12.0852,-2.11368,-5.7093,10.4398,1.3083,-1.92537,-11,1,4.69362,-2.19352,-2.91496,2.95323,0.740091,-2.2159,11,-1,2.78562,-1.37538,-1.6687,1.75598,0.742036,-2.26013
1,9769904,11,-1,23.8853,-8.22099,0.844816,22.41,1.7231,3.03919,11,-1,13.792,0.356606,6.0147,-12.4063,-1.46973,1.51158,-11,1,12.4037,3.18752,-0.524229,11.9756,2.02114,-0.163004,11,-1,11.3871,2.99209,-0.366468,10.9808,2.00421,-0.121872
1,29578990,13,-1,27.9308,-7.59474,4.75435,-26.4544,-1.8033,2.58227,-13,1,8.14299,5.48449,5.32533,-2.80327,-0.358946,0.770676,13,-1,12.1899,0.0472822,-3.71596,-11.6091,-1.85691,-1.55807,11,-1,27.8177,-0.581869,-6.51098,-27.0388,-2.12725,-1.65993
1,16521935,-13,1,65.4441,7.65511,-12.0359,63.8707,2.20451,-1.00431,13,-1,35.7062,-9.3815,2.70865,34.3449,1.97045,2.86051,13,-1,5.64673,-0.846415,0.980734,5.49511,2.15174,2.28281,-11,1,13.6688,2.00667,-2.26757,-13.3292,-2.18787,-0.846363
1,41973083,13,-1,20.0987,1.43748,-17.6137,9.57276,0.518179,-1.48937,-13,1,6.56753,-1.20108,1.82054,6.19389,1.76656,2.15399,-11,1,22.0589,-3.9781,6.39564,20.7332,1.73721,2.12724,11,-1,2.17252,2.05873,0.587917,-0.368506,-0.171277,0.278168
1,39752046,13,-1,27.6385,-15.2487,-3.37127,-22.8032,-1.17246,-2.92401,-13,1,14.1158,13.148,4.91835,-1.47819,-0.105107,0.357961,11,-1,10.4068,1.02402,2.13174,10.1345,2.16169,1.12298,11,-1,5.40669,-1.98514,-0.624702,4.99012,1.60859,-2.83672
1,37332955,13,-1,13.7062,0.776447,-12.2369,6.12397,0.480716,-1.50743,-13,1,11.7598,-9.5998,-5.61036,-3.82741,-0.337764,-2.6127,-13,1,11.4962,0.264959,1.98618,-11.3197,-2.43241,1.43818,11,-1,12.7563,1.86186,-1.62952,-12.5141,-2.3237,-0.718949
1,34793135,11,-1,29.5954,-5.29327,13.6509,25.72,1.32921,1.94071,-11,1,10.8893,-4.78626,-4.76133,-8.54394,-1.05727,-2.35881,11,-1,7.72562,0.710377,4.57693,-6.18323,-1.0996,1.41682,11,-1,3.05645,-1.12282,-2.74322,-0.745576,-0.248954,-1.9593
1,35714607,13,-1,7.56541,0.803978,-6.56806,3.66585,0.52898,-1.44899,-13,1,6.39754,-4.75299,3.90997,-1.74315,-0.279572,2.4532,13,-1,6.82935,-2.72071,0.0949928,6.2624,1.57042,3.10669,11,-1,16.0775,1.42759,2.3506,15.8405,2.45152,1.025
1,27824095,-13,1,14.6017,-14.2656,-3.1131,0.0131802,0.000902671,-2.92674,13,-1,6.01086,4.83027,-3.20981,1.57636,0.268569,-0.586516,11,-1,13.5976,4.16591,2.92175,-12.6097,-1.63908,0.61163,-11,1,12.6622,3.79468,2.79349,-11.7528,-1.64508,0.634585
1,21275285,11,-1,14.1084,7.03062,5.89404,10.7181,0.995497,0.697684,11,-1,10.6374,6.85882,1.28574,8.02862,0.983903,0.185308,11,-1,4.13148,-2.98906,0.123416,2.84946,0.847374,3.10033,-11,1,3.31591,2.10938,0.435851,2.52107,0.996914,0.203757
1,38927599,-13,1,14.2847,9.46667,5.82872,8.96932,0.737967,0.551891,13,-1,6.33901,2.65015,4.00971,-4.13168,-0.778557,0.986775,-11,1,6.43046,-3.07161,-4.49205,3.426,0.594015,-2.17056,11,-1,4.07654,-2.19824,-2.65655,2.17455,0.594928,-2.26207
1,33602750,13,-1,18.577,0.555269,7.62623,16.9301,1.53549,1.49811,-13,1,6.02703,-5.41678,-0.238932,2.62972,0.46776,-3.09751,11,-1,3.38789,-3.23719,-0.742672,-0.668463,-0.199932,-2.91608,11,-1,2.15673,-2.03819,-0.701689,-0.0698425,-0.0323949,-2.81003
1,14012141,13,-1,4.94253,-0.164719,-4.49054,2.05557,0.442832,-1.60746,-13,1,4.22365,-0.316091,1.97579,-3.71811,-1.37836,1.72943,11,-1,8.8389,-7.45528,-2.39162,-4.10184,-0.502481,-2.83117,-11,1,6.45517,2.10105,5.11955,-3.32341,-0.569299,1.18136
1,42720956,13,-1,4.53277,0.912043,3.85408,-2.20207,-0.530735,1.33843,11,-1,11.9251,1.5758,-11.6452,-2.02816,-0.171744,-1.4363,-11,1,7.76239,-6.81132,0.980211,-3.59163,-0.500737,2.99866,-11,1,12.589,-1.51966,1.75216,12.3735,2.37608,2.28525
1,40346940,13,-1,41.3103,8.10959,4.31205,-40.2761,-2.18412,0.488703,-13,1,18.2765,-4.60839,-6.13928,-16.5858,-1.51324,-2.21471,-13,1,9.59794,-1.06074,-1.4945,9.42076,2.33962,-2.18804,-11,1,17.0116,3.40244,-3.14503,16.3684,1.97468,-0.746104
1,26675047,11,-1,18.417,-3.78213,9.97143,15.015,1.14258,1.93333,11,-1,12.53,-2.06789,7.78665,9.59647,1.01029,1.83037,-11,1,5.63685,-4.63,1.88025,2.60803,0.500709,2.75584,-11,1,7.05415,-1.51408,3.78649,5.75597,1.14463,1.95119
1,41158516,-11,1,9.66849,-4.19254,-6.44269,5.86465,0.703482,-2.14769,-11,1,3.7194,-1.21573,3.51506,0.0163782,0.00440349,1.90378,-11,1,3.62819,3.5153,0.893941,-0.0852621,-0.0235042,0.249022,11,-1,3.29559,-0.45384,3.24106,-0.387875,-0.118243,1.70992
1,19931409,13,-1,23.5475,7.63669,-12.494,18.4406,1.05342,-1.02216,-13,1,10.8933,-5.59643,0.622035,9.32447,1.27827,3.0309,11,-1,8.7522,-1.05139,-4.76368,7.26657,1.18896,-1.78802,-11,1,7.72774,-0.832418,-4.23083,6.41288,1.18766,-1.76507
1,33520736,-13,1,15.2429,3.95881,6.56447,-13.1746,-1.31023,1.02813,13,-1,5.50336,5.03032,-2.15388,-0.576635,-0.105184,-0.40456,13,-1,10.2695,2.15654,-1.73089,-9.88967,-1.9865,-0.676339,13,-1,11.2156,2.04478,1.54045,-10.919,-2.15707,0.645646
1,15619285,-13,1,6.02551,-0.0772277,4.61901,3.86708,0.761371,1.58751,13,-1,12.0583,-0.998706,-3.51051,11.4922,1.86446,-1.84796,11,-1,6.22882,-4.46065,-3.37504,2.74043,0.472181,-2.49387,-11,1,13.9469,3.48183,0.548693,13.4941,2.05221,0.156302
1,24501861,-13,1,47.6813,5.78705,12.9057,-45.5352,-1.88565,1.14927,13,-1,10.0797,-8.22536,3.53989,-4.62616,-0.496024,2.73519,13,-1,32.8573,3.64918,-6.09947,-32.0791,-2.21222,-1.03164,-13,1,10.7436,-1.09056,2.58498,-10.3703,-2.01829,1.97003
1,30360885,-13,1,30.5828,-11.0181,2.81151,-28.39,-1.64599,2.89175,13,-1,10.652,7.09882,-1.80404,-7.73338,-0.920304,-0.248865,-11,1,4.30699,1.87076,3.76274,-0.944547,-0.222927,1.10941,11,-1,3.5075,2.9779,1.85002,-0.11009,-0.0313973,0.555899
1,7236504,13,-1,8.81987,-3.11358,3.13678,-7.63185,-1.31432,2.35248,11,-1,51.7599,7.88944,5.89896,-50.8139,-2.34302,0.64203,11,-1,6.28507,-3.02388,5.24648,-1.68307,-0.274481,2.09366,-11,1,5.59127,4.42598,-3.40263,-0.308545,-0.0552394,-0.655416
1,19613495,13,-1,7.94226,-5.14661,4.26643,-4.28699,-0.603899,2.44943,-13,1,7.29589,3.54516,-5.44822,-3.31172,-0.489682,-0.993929,-11,1,4.51774,3.43403,-2.27125,-1.8598,-0.437617,-0.584344,-11,1,8.14484,1.98876,-1.86262,-7.67554,-1.7589,-0.752658
1,24029441,13,-1,41.0756,10.813,-5.54347,39.237,1.8885,-0.473731,-13,1,5.70203,-3.48089,-2.55323,3.72376,0.78081,-2.50874,13,-1,6.19874,-1.29195,0.44267,-6.0455,-2.19333,2.81149,11,-1,11.0115,0.748769,2.21042,10.7614,2.23317,1.24418
1,26223599,13,-1,7.15609,2.49868,-0.569245,-6.68064,-1.68621,-0.223995,11,-1,20.1198,-4.28619,-6.52208,-18.5445,-1.60023,-2.1522,-11,1,6.55788,-2.30874,5.98626,1.35654,0.209885,1.93889,11,-1,5.68225,4.51361,3.0313,1.65121,0.299211,0.591404
1,25331489,-11,1,20.7398,-8.25029,-10.7491,15.7013,0.98929,-2.22543,11,-1,30.0136,-8.2716,-2.11266,-28.7739,-1.9295,-2.89153,11,-1,24.9778,-3.32666,3.45445,24.5131,2.33404,2.33735,-11,1,4.16331,-2.97324,1.91399,-2.19766,-0.587177,2.56963
1,37011762,-13,1,13.7647,3.42776,-2.13945,13.1579,1.89655,-0.557991,-11,1,137.427,-15.09,-19.0984,135.255,2.41617,-2.23949,11,-1,51.2883,-5.44626,16.4995,48.2555,1.74556,1.88962,11,-1,16.528,3.99637,-1.97888,15.9151,1.98446,-0.459776
